Trade, Price, TimeStamp, PointValue, slippage, position
Sell, 58.6912, 2007-01-30 12:35, 42000, 19.5, 0
Buy , 58.75, 2007-01-30 13:00, 42000, 19.5, 1
Sell, 58.6912, 2007-01-30 13:05, 42000, 19.5, 0
Buy , 58.75, 2007-01-30 13:10, 42000, 19.5, 1
Sell, 58.7412, 2007-01-31 09:35, 42000, 19.5, 0
Buy , 58.8, 2007-01-31 09:55, 42000, 19.5, 1
Sell, 58.8011, 2007-01-31 10:05, 42000, 19.5, 0
Buy , 58.9, 2007-01-31 10:10, 42000, 19.5, 1
Sell, 58.921, 2007-01-31 10:30, 42000, 19.5, 0
Buy , 58.98, 2007-02-01 09:35, 42000, 19.5, 1
Sell, 58.971, 2007-02-01 09:40, 42000, 19.5, 0
Buy , 59.03, 2007-02-01 11:10, 42000, 19.5, 1
Sell, 59.1308, 2007-02-01 11:40, 42000, 19.5, 0
Buy , 59.19, 2007-02-02 11:45, 42000, 19.5, 1
Sell, 59.4105, 2007-02-02 12:00, 42000, 19.5, 0
Buy , 59.47, 2007-02-02 12:20, 42000, 19.5, 1
Sell, 59.6803, 2007-02-02 12:30, 42000, 19.5, 0
Buy , 59.74, 2007-02-02 12:55, 42000, 19.5, 1
Sell, 59.7602, 2007-02-02 13:05, 42000, 19.5, 0
Buy , 59.85, 2007-02-02 13:10, 42000, 19.5, 1
Sell, 59.8101, 2007-02-02 13:15, 42000, 19.5, 0
Buy , 59.87, 2007-02-05 09:35, 42000, 19.5, 1
Sell, 59.94, 2007-02-05 09:40, 42000, 19.5, 0
Buy , 60, 2007-02-06 09:40, 42000, 19.5, 1
Sell, 59.99, 2007-02-06 09:45, 42000, 19.5, 0
Sell, 59.64, 2007-02-08 10:00, 42000, 19.5, -1
Buy , 59.6896, 2007-02-08 10:05, 42000, 19.5, 0
Sell, 59.63, 2007-02-09 09:35, 42000, 19.5, -1
Buy , 59.4994, 2007-02-09 09:40, 42000, 19.5, 0
Sell, 59.36, 2007-02-09 09:45, 42000, 19.5, -1
Buy , 59.3493, 2007-02-09 09:50, 42000, 19.5, 0
Buy , 59.95, 2007-02-09 12:45, 42000, 19.5, 1
Sell, 60.1098, 2007-02-09 12:55, 42000, 19.5, 0
Buy , 60.17, 2007-02-09 13:05, 42000, 19.5, 1
Sell, 60.1098, 2007-02-09 13:10, 42000, 19.5, 0
Sell, 59.29, 2007-02-12 09:35, 42000, 19.5, -1
Buy , 59.3293, 2007-02-12 09:40, 42000, 19.5, 0
Sell, 59.27, 2007-02-12 09:45, 42000, 19.5, -1
Buy , 59.3193, 2007-02-12 09:50, 42000, 19.5, 0
Sell, 59.26, 2007-02-12 09:55, 42000, 19.5, -1
Buy , 59.1691, 2007-02-12 10:10, 42000, 19.5, 0
Sell, 59.11, 2007-02-12 10:15, 42000, 19.5, -1
Buy , 59.1291, 2007-02-12 10:25, 42000, 19.5, 0
Sell, 59.07, 2007-02-12 12:55, 42000, 19.5, -1
Buy , 59.1291, 2007-02-12 13:00, 42000, 19.5, 0
Sell, 59.07, 2007-02-14 09:50, 42000, 19.5, -1
Buy , 59.099, 2007-02-14 09:55, 42000, 19.5, 0
Sell, 59.04, 2007-02-14 11:20, 42000, 19.5, -1
Buy , 59.0089, 2007-02-14 11:45, 42000, 19.5, 0
Sell, 58.95, 2007-02-14 12:10, 42000, 19.5, -1
Buy , 59.0089, 2007-02-14 12:30, 42000, 19.5, 0
Sell, 58.95, 2007-02-14 12:35, 42000, 19.5, -1
Buy , 59.0089, 2007-02-14 12:45, 42000, 19.5, 0
Sell, 58.95, 2007-02-15 12:30, 42000, 19.5, -1
Buy , 58.9789, 2007-02-15 12:35, 42000, 19.5, 0
Sell, 58.92, 2007-02-15 12:55, 42000, 19.5, -1
Buy , 58.9789, 2007-02-15 13:05, 42000, 19.5, 0
Sell, 58.92, 2007-02-16 10:00, 42000, 19.5, -1
Buy , 58.9689, 2007-02-16 10:05, 42000, 19.5, 0
Buy , 59.36, 2007-02-16 11:20, 42000, 19.5, 1
Sell, 59.3806, 2007-02-16 11:30, 42000, 19.5, 0
Buy , 59.44, 2007-02-16 12:05, 42000, 19.5, 1
Sell, 59.3806, 2007-02-16 12:10, 42000, 19.5, 0
Buy , 59.44, 2007-02-16 12:30, 42000, 19.5, 1
Sell, 59.3806, 2007-02-16 12:35, 42000, 19.5, 0
Buy , 59.44, 2007-02-21 11:15, 42000, 19.5, 1
Sell, 59.4105, 2007-02-21 11:20, 42000, 19.5, 0
Buy , 59.47, 2007-02-21 11:30, 42000, 19.5, 1
Sell, 59.4405, 2007-02-21 11:35, 42000, 19.5, 0
Buy , 59.5, 2007-02-21 12:15, 42000, 19.5, 1
Sell, 59.5104, 2007-02-21 12:25, 42000, 19.5, 0
Buy , 59.57, 2007-02-21 13:15, 42000, 19.5, 1
Sell, 59.7302, 2007-02-22 09:40, 42000, 19.5, 0
Buy , 59.84, 2007-02-22 09:45, 42000, 19.5, 1
Sell, 59.8501, 2007-02-22 09:50, 42000, 19.5, 0
Buy , 59.91, 2007-02-26 09:35, 42000, 19.5, 1
Sell, 60.1997, 2007-02-26 09:40, 42000, 19.5, 0
Buy , 60.26, 2007-02-26 09:50, 42000, 19.5, 1
Sell, 60.2497, 2007-02-26 10:00, 42000, 19.5, 0
Buy , 60.31, 2007-02-26 10:05, 42000, 19.5, 1
Sell, 60.3995, 2007-02-26 10:25, 42000, 19.5, 0
Sell, 59.51, 2007-02-27 09:35, 42000, 19.5, -1
Buy , 58.7887, 2007-02-27 09:40, 42000, 19.5, 0
Sell, 58.73, 2007-03-01 10:20, 42000, 19.5, -1
Buy , 58.6686, 2007-03-01 10:25, 42000, 19.5, 0
Sell, 58.61, 2007-03-05 09:35, 42000, 19.5, -1
Buy , 58.6386, 2007-03-05 09:40, 42000, 19.5, 0
Sell, 58.56, 2007-03-05 09:45, 42000, 19.5, -1
Buy , 58.5785, 2007-03-05 09:50, 42000, 19.5, 0
Sell, 58.52, 2007-03-05 09:55, 42000, 19.5, -1
Buy , 58.5285, 2007-03-05 10:05, 42000, 19.5, 0
Buy , 59.01, 2007-03-07 09:55, 42000, 19.5, 1
Sell, 58.951, 2007-03-07 10:00, 42000, 19.5, 0
Buy , 59.01, 2007-03-07 10:25, 42000, 19.5, 1
Sell, 58.971, 2007-03-07 10:35, 42000, 19.5, 0
Buy , 59.03, 2007-03-07 10:40, 42000, 19.5, 1
Sell, 59.0409, 2007-03-07 10:45, 42000, 19.5, 0
Buy , 59.1, 2007-03-07 11:10, 42000, 19.5, 1
Sell, 59.0809, 2007-03-07 11:15, 42000, 19.5, 0
Buy , 59.14, 2007-03-07 11:20, 42000, 19.5, 1
Sell, 59.1108, 2007-03-07 11:25, 42000, 19.5, 0
Buy , 59.21, 2007-03-08 09:35, 42000, 19.5, 1
Sell, 59.3906, 2007-03-08 09:40, 42000, 19.5, 0
Buy , 59.45, 2007-03-08 11:55, 42000, 19.5, 1
Sell, 59.4105, 2007-03-08 12:00, 42000, 19.5, 0
Buy , 59.47, 2007-03-08 12:40, 42000, 19.5, 1
Sell, 59.4105, 2007-03-08 12:45, 42000, 19.5, 0
Buy , 59.47, 2007-03-12 10:10, 42000, 19.5, 1
Sell, 59.4105, 2007-03-12 10:15, 42000, 19.5, 0
Buy , 59.47, 2007-03-12 10:20, 42000, 19.5, 1
Sell, 59.5804, 2007-03-12 10:25, 42000, 19.5, 0
Buy , 59.64, 2007-03-12 10:40, 42000, 19.5, 1
Sell, 59.6403, 2007-03-12 10:50, 42000, 19.5, 0
Buy , 59.7, 2007-03-13 09:35, 42000, 19.5, 1
Sell, 59.7102, 2007-03-13 09:40, 42000, 19.5, 0
Sell, 59.18, 2007-03-14 09:35, 42000, 19.5, -1
Buy , 59.1891, 2007-03-14 09:40, 42000, 19.5, 0
Sell, 59.13, 2007-03-14 10:00, 42000, 19.5, -1
Buy , 59.1691, 2007-03-14 10:15, 42000, 19.5, 0
Sell, 59.11, 2007-03-14 11:20, 42000, 19.5, -1
Buy , 59.039, 2007-03-14 11:35, 42000, 19.5, 0
Sell, 58.98, 2007-03-14 11:55, 42000, 19.5, -1
Buy , 59.029, 2007-03-14 12:15, 42000, 19.5, 0
Buy , 59.66, 2007-03-16 09:45, 42000, 19.5, 1
Sell, 59.7002, 2007-03-16 09:55, 42000, 19.5, 0
Buy , 59.76, 2007-03-16 10:25, 42000, 19.5, 1
Sell, 59.7202, 2007-03-16 10:30, 42000, 19.5, 0
Buy , 59.78, 2007-03-19 13:15, 42000, 19.5, 1
Sell, 59.8701, 2007-03-20 09:35, 42000, 19.5, 0
Buy , 59.93, 2007-03-20 11:35, 42000, 19.5, 1
Sell, 59.93, 2007-03-20 11:50, 42000, 19.5, 0
Buy , 59.99, 2007-03-20 12:55, 42000, 19.5, 1
Sell, 59.95, 2007-03-20 13:05, 42000, 19.5, 0
Buy , 60.01, 2007-03-20 13:15, 42000, 19.5, 1
Sell, 60.3995, 2007-03-21 09:40, 42000, 19.5, 0
Buy , 60.46, 2007-03-23 10:50, 42000, 19.5, 1
Sell, 60.5494, 2007-03-23 11:00, 42000, 19.5, 0
Buy , 60.61, 2007-03-23 11:15, 42000, 19.5, 1
Sell, 60.6992, 2007-03-23 11:25, 42000, 19.5, 0
Buy , 60.76, 2007-03-23 11:30, 42000, 19.5, 1
Sell, 60.6992, 2007-03-23 11:35, 42000, 19.5, 0
Buy , 60.76, 2007-03-23 11:40, 42000, 19.5, 1
Sell, 60.7692, 2007-03-23 11:55, 42000, 19.5, 0
Buy , 60.83, 2007-03-23 13:00, 42000, 19.5, 1
Sell, 60.8291, 2007-03-26 09:35, 42000, 19.5, 0
Buy , 60.89, 2007-03-28 09:35, 42000, 19.5, 1
Sell, 61.0789, 2007-03-28 09:40, 42000, 19.5, 0
Buy , 61.14, 2007-03-28 11:15, 42000, 19.5, 1
Sell, 61.1188, 2007-03-28 11:20, 42000, 19.5, 0
Buy , 61.18, 2007-03-28 12:35, 42000, 19.5, 1
Sell, 61.1188, 2007-03-28 12:40, 42000, 19.5, 0
Buy , 61.18, 2007-03-28 12:45, 42000, 19.5, 1
Sell, 61.2787, 2007-03-28 12:55, 42000, 19.5, 0
Buy , 61.34, 2007-03-29 09:50, 42000, 19.5, 1
Sell, 61.3286, 2007-03-29 09:55, 42000, 19.5, 0
Buy , 61.39, 2007-03-29 11:15, 42000, 19.5, 1
Sell, 61.3985, 2007-03-29 11:35, 42000, 19.5, 0
Buy , 61.5, 2007-03-29 11:40, 42000, 19.5, 1
Sell, 61.5684, 2007-03-29 11:50, 42000, 19.5, 0
Buy , 61.64, 2007-03-29 11:55, 42000, 19.5, 1
Sell, 61.5883, 2007-03-29 12:00, 42000, 19.5, 0
Buy , 61.65, 2007-03-29 12:20, 42000, 19.5, 1
Sell, 61.6083, 2007-03-29 12:25, 42000, 19.5, 0
Buy , 61.67, 2007-03-29 12:30, 42000, 19.5, 1
Sell, 61.6583, 2007-03-29 12:40, 42000, 19.5, 0
Buy , 61.72, 2007-03-29 13:05, 42000, 19.5, 1
Sell, 61.6683, 2007-03-29 13:10, 42000, 19.5, 0
Buy , 61.74, 2007-03-29 13:15, 42000, 19.5, 1
Sell, 61.7282, 2007-03-30 09:35, 42000, 19.5, 0
Sell, 61.04, 2007-04-02 09:35, 42000, 19.5, -1
Buy , 61.071, 2007-04-02 09:40, 42000, 19.5, 0
Sell, 61.01, 2007-04-02 10:15, 42000, 19.5, -1
Buy , 60.9909, 2007-04-02 10:25, 42000, 19.5, 0
Buy , 61.88, 2007-04-02 12:30, 42000, 19.5, 1
Sell, 61.8581, 2007-04-02 12:35, 42000, 19.5, 0
Sell, 61.14, 2007-04-09 12:00, 42000, 19.5, -1
Buy , 61.1211, 2007-04-09 12:05, 42000, 19.5, 0
Sell, 61.06, 2007-04-09 13:00, 42000, 19.5, -1
Buy , 60.9309, 2007-04-10 09:35, 42000, 19.5, 0
Buy , 61.57, 2007-04-11 09:45, 42000, 19.5, 1
Sell, 61.5983, 2007-04-11 09:50, 42000, 19.5, 0
Buy , 61.66, 2007-04-11 10:00, 42000, 19.5, 1
Sell, 61.7082, 2007-04-11 10:05, 42000, 19.5, 0
Buy , 61.77, 2007-04-13 10:20, 42000, 19.5, 1
Sell, 62.0679, 2007-04-13 10:35, 42000, 19.5, 0
Sell, 61.29, 2007-04-17 10:55, 42000, 19.5, -1
Buy , 61.021, 2007-04-17 12:10, 42000, 19.5, 0
Sell, 60.96, 2007-04-17 12:40, 42000, 19.5, -1
Buy , 60.9209, 2007-04-17 12:50, 42000, 19.5, 0
Sell, 60.86, 2007-04-17 13:05, 42000, 19.5, -1
Buy , 60.7707, 2007-04-17 13:15, 42000, 19.5, 0
Sell, 60.69, 2007-04-18 09:35, 42000, 19.5, -1
Buy , 60.2702, 2007-04-18 09:40, 42000, 19.5, 0
Sell, 60.21, 2007-04-18 09:50, 42000, 19.5, -1
Buy , 60.09, 2007-04-18 10:05, 42000, 19.5, 0
Sell, 60.03, 2007-04-18 12:20, 42000, 19.5, -1
Buy , 59.9499, 2007-04-18 12:35, 42000, 19.5, 0
Sell, 59.89, 2007-04-18 12:50, 42000, 19.5, -1
Buy , 59.8498, 2007-04-18 13:15, 42000, 19.5, 0
Buy , 60.6, 2007-04-20 11:30, 42000, 19.5, 1
Sell, 60.7792, 2007-04-20 12:00, 42000, 19.5, 0
Buy , 60.84, 2007-04-20 12:20, 42000, 19.5, 1
Sell, 60.929, 2007-04-20 12:25, 42000, 19.5, 0
Buy , 60.99, 2007-04-20 13:00, 42000, 19.5, 1
Sell, 61.1588, 2007-04-23 09:35, 42000, 19.5, 0
Buy , 61.22, 2007-04-25 10:30, 42000, 19.5, 1
Sell, 61.1588, 2007-04-25 10:35, 42000, 19.5, 0
Buy , 61.22, 2007-04-25 11:30, 42000, 19.5, 1
Sell, 61.7082, 2007-04-25 11:50, 42000, 19.5, 0
Buy , 61.77, 2007-04-27 11:30, 42000, 19.5, 1
Sell, 61.7682, 2007-04-27 11:35, 42000, 19.5, 0
Buy , 61.83, 2007-04-30 10:05, 42000, 19.5, 1
Sell, 61.8781, 2007-04-30 10:10, 42000, 19.5, 0
Buy , 62.17, 2007-04-30 10:15, 42000, 19.5, 1
Sell, 62.1478, 2007-04-30 10:20, 42000, 19.5, 0
Buy , 62.21, 2007-04-30 12:20, 42000, 19.5, 1
Sell, 62.1478, 2007-04-30 12:25, 42000, 19.5, 0
Buy , 62.21, 2007-04-30 12:35, 42000, 19.5, 1
Sell, 62.1977, 2007-04-30 12:45, 42000, 19.5, 0
Buy , 62.26, 2007-05-03 09:35, 42000, 19.5, 1
Sell, 62.2077, 2007-05-03 09:40, 42000, 19.5, 0
Buy , 62.27, 2007-05-03 10:15, 42000, 19.5, 1
Sell, 62.3276, 2007-05-03 10:20, 42000, 19.5, 0
Sell, 61.73, 2007-05-04 09:50, 42000, 19.5, -1
Buy , 61.7917, 2007-05-04 09:55, 42000, 19.5, 0
Sell, 61.73, 2007-05-04 10:00, 42000, 19.5, -1
Buy , 61.6816, 2007-05-04 10:15, 42000, 19.5, 0
Sell, 61.62, 2007-05-04 11:40, 42000, 19.5, -1
Buy , 61.5215, 2007-05-04 11:50, 42000, 19.5, 0
Sell, 61.46, 2007-05-04 11:55, 42000, 19.5, -1
Buy , 61.3913, 2007-05-04 12:25, 42000, 19.5, 0
Sell, 61.33, 2007-05-04 12:35, 42000, 19.5, -1
Buy , 61.3913, 2007-05-04 12:40, 42000, 19.5, 0
Sell, 61.33, 2007-05-04 12:45, 42000, 19.5, -1
Buy , 61.3913, 2007-05-04 12:50, 42000, 19.5, 0
Sell, 61.33, 2007-05-04 13:10, 42000, 19.5, -1
Buy , 61.3813, 2007-05-04 13:15, 42000, 19.5, 0
Sell, 61.32, 2007-05-07 09:35, 42000, 19.5, -1
Buy , 61.101, 2007-05-07 09:50, 42000, 19.5, 0
Sell, 61.04, 2007-05-07 10:10, 42000, 19.5, -1
Buy , 61.051, 2007-05-07 10:55, 42000, 19.5, 0
Buy , 61.62, 2007-05-09 09:55, 42000, 19.5, 1
Sell, 61.5584, 2007-05-09 10:10, 42000, 19.5, 0
Buy , 61.62, 2007-05-09 10:35, 42000, 19.5, 1
Sell, 61.6483, 2007-05-09 10:45, 42000, 19.5, 0
Buy , 61.71, 2007-05-10 09:35, 42000, 19.5, 1
Sell, 61.7981, 2007-05-10 09:40, 42000, 19.5, 0
Buy , 61.86, 2007-05-10 11:05, 42000, 19.5, 1
Sell, 61.8281, 2007-05-10 11:10, 42000, 19.5, 0
Buy , 61.89, 2007-05-10 13:10, 42000, 19.5, 1
Sell, 62.5574, 2007-05-11 09:40, 42000, 19.5, 0
Buy , 62.67, 2007-05-11 10:10, 42000, 19.5, 1
Sell, 62.7272, 2007-05-11 10:20, 42000, 19.5, 0
Buy , 62.79, 2007-05-14 09:35, 42000, 19.5, 1
Sell, 62.987, 2007-05-14 09:40, 42000, 19.5, 0
Buy , 63.05, 2007-05-14 09:45, 42000, 19.5, 1
Sell, 62.9969, 2007-05-14 09:55, 42000, 19.5, 0
Buy , 63.06, 2007-05-14 10:00, 42000, 19.5, 1
Sell, 63.0269, 2007-05-14 10:05, 42000, 19.5, 0
Buy , 63.09, 2007-05-15 12:45, 42000, 19.5, 1
Sell, 63.0569, 2007-05-15 12:50, 42000, 19.5, 0
Buy , 63.12, 2007-05-16 10:55, 42000, 19.5, 1
Sell, 63.0868, 2007-05-16 11:00, 42000, 19.5, 0
Buy , 63.19, 2007-05-16 11:05, 42000, 19.5, 1
Sell, 63.1268, 2007-05-16 11:10, 42000, 19.5, 0
Buy , 63.19, 2007-05-17 11:05, 42000, 19.5, 1
Sell, 63.1967, 2007-05-17 11:10, 42000, 19.5, 0
Buy , 63.26, 2007-05-17 11:15, 42000, 19.5, 1
Sell, 63.2367, 2007-05-17 11:20, 42000, 19.5, 0
Buy , 63.3, 2007-05-17 13:10, 42000, 19.5, 1
Sell, 63.2667, 2007-05-17 13:15, 42000, 19.5, 0
Buy , 63.33, 2007-05-18 09:35, 42000, 19.5, 1
Sell, 63.3366, 2007-05-18 09:40, 42000, 19.5, 0
Buy , 63.4, 2007-05-18 10:45, 42000, 19.5, 1
Sell, 63.3566, 2007-05-18 10:50, 42000, 19.5, 0
Buy , 63.43, 2007-05-18 11:25, 42000, 19.5, 1
Sell, 63.3766, 2007-05-18 11:30, 42000, 19.5, 0
Buy , 63.44, 2007-05-18 11:40, 42000, 19.5, 1
Sell, 63.4765, 2007-05-18 12:30, 42000, 19.5, 0
Sell, 63.07, 2007-05-22 09:55, 42000, 19.5, -1
Buy , 63.1231, 2007-05-22 10:00, 42000, 19.5, 0
Sell, 63.06, 2007-05-22 12:10, 42000, 19.5, -1
Buy , 63.033, 2007-05-22 12:25, 42000, 19.5, 0
Sell, 62.97, 2007-05-22 12:30, 42000, 19.5, -1
Buy , 62.9128, 2007-05-22 12:40, 42000, 19.5, 0
Buy , 63.53, 2007-05-24 09:35, 42000, 19.5, 1
Sell, 63.6163, 2007-05-24 09:40, 42000, 19.5, 0
Buy , 63.68, 2007-05-24 10:45, 42000, 19.5, 1
Sell, 63.7861, 2007-05-24 11:00, 42000, 19.5, 0
Buy , 63.93, 2007-05-24 11:30, 42000, 19.5, 1
Sell, 63.8661, 2007-05-24 11:40, 42000, 19.5, 0
Buy , 63.93, 2007-05-24 11:55, 42000, 19.5, 1
Sell, 63.8661, 2007-05-24 12:00, 42000, 19.5, 0
Buy , 63.93, 2007-05-24 12:05, 42000, 19.5, 1
Sell, 63.8861, 2007-05-24 12:15, 42000, 19.5, 0
Buy , 63.95, 2007-05-25 09:35, 42000, 19.5, 1
Sell, 64.2057, 2007-05-25 09:40, 42000, 19.5, 0
Sell, 63.48, 2007-05-29 11:25, 42000, 19.5, -1
Buy , 63.5134, 2007-05-29 11:35, 42000, 19.5, 0
Sell, 63.45, 2007-05-29 13:15, 42000, 19.5, -1
Buy , 63.3233, 2007-05-30 09:40, 42000, 19.5, 0
Buy , 64.22, 2007-05-31 09:35, 42000, 19.5, 1
Sell, 64.2057, 2007-05-31 09:40, 42000, 19.5, 0
Buy , 64.26, 2007-06-05 09:35, 42000, 19.5, 1
Sell, 64.5254, 2007-06-05 09:40, 42000, 19.5, 0
Buy , 64.59, 2007-06-05 10:00, 42000, 19.5, 1
Sell, 64.5854, 2007-06-05 10:05, 42000, 19.5, 0
Buy , 64.65, 2007-06-05 10:20, 42000, 19.5, 1
Sell, 64.5854, 2007-06-05 10:25, 42000, 19.5, 0
Sell, 63.94, 2007-06-08 09:35, 42000, 19.5, -1
Buy , 63.7837, 2007-06-08 09:40, 42000, 19.5, 0
Sell, 63.31, 2007-06-11 09:40, 42000, 19.5, -1
Buy , 63.3533, 2007-06-11 09:45, 42000, 19.5, 0
Sell, 63.29, 2007-06-13 09:35, 42000, 19.5, -1
Buy , 62.8027, 2007-06-13 09:40, 42000, 19.5, 0
Buy , 63.79, 2007-06-15 09:35, 42000, 19.5, 1
Sell, 63.8561, 2007-06-15 09:40, 42000, 19.5, 0
Buy , 63.95, 2007-06-15 09:45, 42000, 19.5, 1
Sell, 64.0559, 2007-06-15 09:50, 42000, 19.5, 0
Buy , 64.12, 2007-06-15 09:55, 42000, 19.5, 1
Sell, 64.2956, 2007-06-15 10:10, 42000, 19.5, 0
Buy , 64.36, 2007-06-18 09:35, 42000, 19.5, 1
Sell, 64.4155, 2007-06-18 09:40, 42000, 19.5, 0
Sell, 63.99, 2007-06-19 11:40, 42000, 19.5, -1
Buy , 64.044, 2007-06-19 11:45, 42000, 19.5, 0
Sell, 63.98, 2007-06-19 12:20, 42000, 19.5, -1
Buy , 63.9439, 2007-06-19 12:25, 42000, 19.5, 0
Sell, 63.87, 2007-06-19 12:30, 42000, 19.5, -1
Buy , 63.2332, 2007-06-19 12:45, 42000, 19.5, 0
Sell, 63.17, 2007-06-21 10:20, 42000, 19.5, -1
Buy , 63.2131, 2007-06-21 10:25, 42000, 19.5, 0
Sell, 63.15, 2007-06-21 11:25, 42000, 19.5, -1
Buy , 63.093, 2007-06-21 11:40, 42000, 19.5, 0
Sell, 63.03, 2007-06-21 11:45, 42000, 19.5, -1
Buy , 63.083, 2007-06-21 11:50, 42000, 19.5, 0
Sell, 63.02, 2007-06-21 12:40, 42000, 19.5, -1
Buy , 63.073, 2007-06-21 12:45, 42000, 19.5, 0
Sell, 62.99, 2007-06-22 09:35, 42000, 19.5, -1
Buy , 62.9128, 2007-06-22 09:50, 42000, 19.5, 0
Sell, 62.85, 2007-06-22 10:55, 42000, 19.5, -1
Buy , 62.9128, 2007-06-22 11:00, 42000, 19.5, 0
Sell, 62.72, 2007-06-22 11:40, 42000, 19.5, -1
Buy , 62.7026, 2007-06-22 11:55, 42000, 19.5, 0
Sell, 62.64, 2007-06-22 12:00, 42000, 19.5, -1
Buy , 62.6726, 2007-06-22 12:05, 42000, 19.5, 0
Buy , 63.39, 2007-06-25 12:50, 42000, 19.5, 1
Sell, 63.3766, 2007-06-25 12:55, 42000, 19.5, 0
Buy , 63.44, 2007-06-26 09:35, 42000, 19.5, 1
Sell, 63.4665, 2007-06-26 09:40, 42000, 19.5, 0
Sell, 63, 2007-06-27 11:50, 42000, 19.5, -1
Buy , 62.9028, 2007-06-27 12:00, 42000, 19.5, 0
Sell, 62.84, 2007-06-27 12:45, 42000, 19.5, -1
Buy , 62.8428, 2007-06-27 12:50, 42000, 19.5, 0
Buy , 63.53, 2007-06-28 09:50, 42000, 19.5, 1
Sell, 63.5664, 2007-06-28 09:55, 42000, 19.5, 0
Buy , 63.74, 2007-06-28 10:00, 42000, 19.5, 1
Sell, 63.7562, 2007-06-28 10:05, 42000, 19.5, 0
Buy , 63.82, 2007-06-28 10:15, 42000, 19.5, 1
Sell, 63.7662, 2007-06-28 10:30, 42000, 19.5, 0
Buy , 63.83, 2007-06-28 10:40, 42000, 19.5, 1
Sell, 63.7762, 2007-06-28 11:05, 42000, 19.5, 0
Buy , 63.84, 2007-06-28 11:25, 42000, 19.5, 1
Sell, 63.8061, 2007-06-28 11:30, 42000, 19.5, 0
Buy , 63.87, 2007-06-29 09:35, 42000, 19.5, 1
Sell, 65.7342, 2007-06-29 09:40, 42000, 19.5, 0
Buy , 65.8, 2007-06-29 09:45, 42000, 19.5, 1
Sell, 65.7342, 2007-06-29 09:50, 42000, 19.5, 0
Sell, 64.55, 2007-07-03 11:30, 42000, 19.5, -1
Buy , 64.5545, 2007-07-03 11:55, 42000, 19.5, 0
Sell, 64.49, 2007-07-03 13:10, 42000, 19.5, -1
Buy , 64.5445, 2007-07-05 09:35, 42000, 19.5, 0
Sell, 64.48, 2007-07-05 09:55, 42000, 19.5, -1
Buy , 64.5445, 2007-07-05 10:00, 42000, 19.5, 0
Buy , 65.13, 2007-07-06 09:35, 42000, 19.5, 1
Sell, 65.2347, 2007-07-06 09:55, 42000, 19.5, 0
Buy , 65.33, 2007-07-06 10:05, 42000, 19.5, 1
Sell, 65.2946, 2007-07-06 10:55, 42000, 19.5, 0
Buy , 65.36, 2007-07-09 10:00, 42000, 19.5, 1
Sell, 65.3846, 2007-07-09 10:05, 42000, 19.5, 0
Buy , 65.45, 2007-07-09 11:55, 42000, 19.5, 1
Sell, 65.5344, 2007-07-09 12:10, 42000, 19.5, 0
Buy , 65.6, 2007-07-10 09:35, 42000, 19.5, 1
Sell, 65.6843, 2007-07-10 09:40, 42000, 19.5, 0
Buy , 65.75, 2007-07-10 10:00, 42000, 19.5, 1
Sell, 65.7342, 2007-07-10 10:05, 42000, 19.5, 0
Buy , 65.8, 2007-07-11 09:35, 42000, 19.5, 1
Sell, 65.7642, 2007-07-11 09:40, 42000, 19.5, 0
Buy , 65.83, 2007-07-11 12:45, 42000, 19.5, 1
Sell, 65.7841, 2007-07-11 13:05, 42000, 19.5, 0
Buy , 65.85, 2007-07-12 09:35, 42000, 19.5, 1
Sell, 65.9839, 2007-07-12 09:40, 42000, 19.5, 0
Buy , 66.05, 2007-07-13 11:40, 42000, 19.5, 1
Sell, 65.9839, 2007-07-13 11:45, 42000, 19.5, 0
Sell, 65.54, 2007-07-16 09:35, 42000, 19.5, -1
Buy , 65.3653, 2007-07-16 09:40, 42000, 19.5, 0
Sell, 65.3, 2007-07-16 09:55, 42000, 19.5, -1
Buy , 65.2652, 2007-07-16 10:05, 42000, 19.5, 0
Sell, 65.2, 2007-07-16 10:10, 42000, 19.5, -1
Buy , 65.1651, 2007-07-16 10:15, 42000, 19.5, 0
Sell, 65.07, 2007-07-16 11:35, 42000, 19.5, -1
Buy , 65.075, 2007-07-16 11:50, 42000, 19.5, 0
Sell, 65.01, 2007-07-17 09:35, 42000, 19.5, -1
Buy , 65.065, 2007-07-17 09:40, 42000, 19.5, 0
Sell, 65, 2007-07-17 09:50, 42000, 19.5, -1
Buy , 65.045, 2007-07-17 09:55, 42000, 19.5, 0
Sell, 64.98, 2007-07-17 11:40, 42000, 19.5, -1
Buy , 64.8248, 2007-07-17 11:45, 42000, 19.5, 0
Sell, 64.76, 2007-07-17 12:35, 42000, 19.5, -1
Buy , 64.6746, 2007-07-17 12:50, 42000, 19.5, 0
Sell, 64.6, 2007-07-17 12:55, 42000, 19.5, -1
Buy , 64.6145, 2007-07-17 13:00, 42000, 19.5, 0
Buy , 65.45, 2007-07-18 13:00, 42000, 19.5, 1
Sell, 65.5344, 2007-07-18 13:10, 42000, 19.5, 0
Buy , 65.6, 2007-07-19 13:00, 42000, 19.5, 1
Sell, 65.5644, 2007-07-19 13:05, 42000, 19.5, 0
Buy , 65.63, 2007-07-19 13:10, 42000, 19.5, 1
Sell, 65.5644, 2007-07-19 13:15, 42000, 19.5, 0
Buy , 65.63, 2007-07-20 09:35, 42000, 19.5, 1
